"","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","UK"
"for_2001",0.457879326172224,0.219311169341631,0.307315315315315,0.214424397942616,0.18563722840774,0.334639153036643,0.133524930102516,0.495942434936039,0.662587560939577,0.280485606106136,0.317677163152302,0.275112678084268,0.207856820380522,0.00304019417475728,0.0909735344336938,0.279245106250559,0.503779298386847,0.311705419232301,0.335521235521236,0.0109375,0.0868796340876264,0.314425750310872,0.290584623257004,0.35544360784858,0.267655201342282,0.388141953905772,0.597049576783555,0.340736873313766,0.532766351147903,0.290632759826197,0.121690406797751
"for_2002",0.458178089867547,0.220050442188012,0.310576576576577,0.214821795555959,0.18577018700681,0.334893875998479,0.133871854613234,0.498084693427437,0.661985876791254,0.282545388982074,0.317830974886739,0.277398022127918,0.20920283779426,0.00318427184466019,0.0922544109277177,0.281426031800681,0.505809208285599,0.314003002175045,0.336293436293436,0.0109375,0.087216177178623,0.314397194235826,0.291448125879493,0.355129161534325,0.268280201342282,0.388478482561697,0.597726723095526,0.343605641040845,0.532596041523682,0.291566148927147,0.122121423586881
"for_2003",0.45847685356287,0.220789715034392,0.313837837837838,0.215219193169303,0.18590314560588,0.335148598960314,0.134218779123952,0.500226951918835,0.661384192642931,0.284605171858012,0.317984786621176,0.279683358593513,0.210548855207997,0.00332834951456311,0.0935352874217416,0.283606957350804,0.507839118184351,0.316300585117789,0.337065637065637,0.0109375,0.0875527202696196,0.314368638160781,0.292311628501983,0.354814715220069,0.268905201342282,0.388815011217622,0.598403869407497,0.346474408767925,0.53242573189946,0.292499538028098,0.122552440376011
"for_2004",0.458775617258193,0.221528987880773,0.317099099099099,0.215616590782646,0.186036104204951,0.33540332192215,0.134565703634669,0.502369210410234,0.660782508494608,0.286664954733949,0.318138598355613,0.281968702637163,0.211894872621735,0.00347242718446602,0.0948161639157655,0.285787882900927,0.509869028083104,0.318598168060534,0.337837837837838,0.0109375,0.0878892633606163,0.314340082085736,0.293175131124472,0.354500268905814,0.269530201342282,0.389151539873547,0.599081015719468,0.349343176495004,0.532255422275239,0.293432927129049,0.122983457165141
"for_2005",0.459074380953516,0.222268260727154,0.32036036036036,0.21601398839599,0.186169062804021,0.335658044883986,0.134912628145387,0.504511468901632,0.660180824346285,0.288724737609887,0.31829241009005,0.284254039102758,0.213240890035472,0.00361650485436893,0.0960970404097894,0.287968808451049,0.511898937981856,0.320895751003278,0.338610038610039,0.0109375,0.0882258064516129,0.31431152601069,0.294038633746962,0.354185822591558,0.270155201342282,0.389488068529472,0.599758162031439,0.352211944222084,0.532085112651017,0.294366316229999,0.123414473954271
"for_2006",0.459373144648839,0.223007533573534,0.323621621621622,0.216411386009333,0.186302021403092,0.335912767845822,0.135259552656104,0.50665372739303,0.659579140197961,0.290784520485825,0.318446221824487,0.286539375568354,0.21458690744921,0.00376058252427184,0.0973779169038133,0.290149734001172,0.513928847880608,0.323193333946022,0.339382239382239,0.0109375,0.0885623495426095,0.314282969935645,0.294902136369451,0.353871376277303,0.270780201342282,0.389824597185397,0.60043530834341,0.355080711949163,0.531914803026796,0.29529970533095,0.123845490743401
"for_2007",0.459671908344162,0.223746806419915,0.326882882882883,0.216808783622677,0.186434980002162,0.336167490807658,0.135606477166822,0.508795985884429,0.658977456049638,0.292844303361762,0.318600033558924,0.288824719612004,0.215932924862947,0.00390466019417476,0.0986587933978372,0.292330659551295,0.51595875777936,0.325490916888766,0.34015444015444,0.0109375,0.0888988926336062,0.3142544138606,0.295765638991941,0.353556929963047,0.271405201342282,0.390161125841322,0.601112454655381,0.357949479676243,0.531744493402574,0.2962330944319,0.124276507532531
"for_2008",0.459970672039485,0.224486079266295,0.330144144144144,0.21720618123602,0.186567938601232,0.336422213769494,0.13595340167754,0.510938244375827,0.658375771901315,0.2949040862377,0.318753845293361,0.291110056077599,0.217278942276685,0.00404873786407767,0.0999396698918611,0.294511585101417,0.517988667678112,0.327788499831511,0.340926640926641,0.0109375,0.0892354357246028,0.314225857785554,0.29662914161443,0.353242483648792,0.272030201342282,0.390497654497247,0.601789600967352,0.360818247403323,0.531574183778353,0.297166483532851,0.124707524321662
"for_2009",0.460269435734808,0.225225352112676,0.333405405405405,0.217603578849364,0.186700897200303,0.33667693673133,0.136300326188257,0.513080502867225,0.657774087752992,0.296963869113638,0.318907657027798,0.293395400121249,0.218624959690422,0.00419281553398058,0.101220546385885,0.29669251065154,0.520018577576865,0.330086082774255,0.341698841698842,0.0109375,0.0895719788155994,0.314197301710509,0.29749264423692,0.352928037334536,0.272655201342282,0.390834183153171,0.602466747279323,0.363687015130402,0.531403874154131,0.298099872633802,0.125138541110792
"for_2010",0.460568199430131,0.225964624959057,0.336666666666667,0.218000976462707,0.186833855799373,0.336931659693166,0.136647250698975,0.515222761358624,0.657172403604668,0.299023651989575,0.319061468762235,0.295680736586845,0.21997097710416,0.0043368932038835,0.102501422879909,0.298873436201663,0.522048487475617,0.332383665716999,0.342471042471042,0.0109375,0.0899085219065961,0.314168745635464,0.298356146859409,0.352613591020281,0.273280201342282,0.391170711809097,0.603143893591294,0.366555782857482,0.53123356452991,0.299033261734752,0.125569557899922
"for_2011",0.460997150657495,0.225927284638061,0.338396396396396,0.218046393332803,0.186805750729651,0.337210853302904,0.138426840633737,0.518971768857521,0.658159255429162,0.300542536975015,0.31911740030203,0.295680736586845,0.220281199613028,0.00440466019417476,0.103477233921457,0.300654751066809,0.522646685450661,0.332904451184021,0.342471042471042,0.0109375,0.0894920558497833,0.314371234167603,0.298938211590124,0.353914748182717,0.276518120805369,0.391327350601673,0.603240628778718,0.366578868827023,0.530881591306519,0.299865901000208,0.12635770288576
"for_2012",0.461426101884858,0.225889944317065,0.340126126126126,0.2180918102029,0.186777645659929,0.337490046912641,0.1402064305685,0.522720776356418,0.659146107253656,0.302061421960454,0.319173331841826,0.295680736586845,0.220591422121896,0.00447242718446602,0.104453044963005,0.302436065931956,0.523244883425705,0.333425236651043,0.342471042471042,0.0109375,0.0890755897929706,0.314573722699743,0.299520276320839,0.355215905345154,0.279756040268456,0.391483989394248,0.603337363966143,0.366601954796565,0.530529618083128,0.300698540265665,0.127145847871598
"for_2013",0.461855053112221,0.225852603996069,0.341855855855856,0.218137227072996,0.186749540590206,0.337769240522379,0.141986020503262,0.526469783855315,0.66013295907815,0.303580306945894,0.319229263381621,0.295680736586845,0.220901644630764,0.00454019417475728,0.105428856004553,0.304217380797103,0.523843081400749,0.333946022118065,0.342471042471042,0.0109375,0.0886591237361579,0.314776211231883,0.300102341051554,0.35651706250759,0.282993959731544,0.391640628186824,0.603434099153567,0.366625040766106,0.530177644859737,0.301531179531121,0.127933992857436
"for_2014",0.462284004339584,0.225815263675074,0.343585585585586,0.218182643943093,0.186721435520484,0.338048434132116,0.143765610438024,0.530218791354213,0.661119810902644,0.305099191931333,0.319285194921416,0.295680736586845,0.221211867139632,0.00460796116504854,0.106404667046101,0.305998695662249,0.524441279375793,0.334466807585087,0.342471042471042,0.0109375,0.0882426576793452,0.314978699764023,0.300684405782269,0.357818219670027,0.286231879194631,0.3917972669794,0.603530834340992,0.366648126735648,0.529825671636346,0.302363818796577,0.128722137843274
"for_2015",0.462712955566948,0.225777923354078,0.345315315315315,0.218228060813189,0.186693330450762,0.338327627741854,0.145545200372787,0.53396779885311,0.662106662727138,0.306618076916773,0.319341126461211,0.295680736586845,0.2215220896485,0.00467572815533981,0.107380478087649,0.307780010527396,0.525039477350838,0.334987593052109,0.342471042471042,0.0109375,0.0878261916225325,0.315181188296163,0.301266470512984,0.359119376832463,0.289469798657718,0.391953905771976,0.603627569528416,0.366671212705189,0.529473698412955,0.303196458062033,0.129510282829112
"for_2016",0.463142145233014,0.225777923354078,0.346036036036036,0.218468792933135,0.186585234028754,0.338512742487638,0.145540540540541,0.534020732245258,0.662106662727138,0.308136961902212,0.319341126461211,0.295680509245226,0.221297430936257,0.00472427184466019,0.108473249857712,0.309561391602581,0.525638604204725,0.335447109640658,0.342471042471042,0.011875,0.0880500722195474,0.315383676828303,0.301746194192145,0.359119376832463,0.290648070469799,0.392284315725066,0.602645707376058,0.366751460167808,0.529473698412955,0.304029581701699,0.129674479701162
"for_2017",0.463570142705564,0.225777923354078,0.347207207207207,0.219319019449775,0.186563614744352,0.338742234056042,0.145759552656104,0.537803264225849,0.662106662727138,0.309655846887652,0.319341126461211,0.295680509245226,0.221140492314307,0.00479417475728155,0.109564598747866,0.311342772677766,0.526237731058612,0.336366142817756,0.342471042471042,0.013125,0.0882763601348098,0.315586165360443,0.302129973135474,0.359119376832463,0.290648070469799,0.392800326330818,0.601659008464329,0.366831707630427,0.529473698412955,0.304862705341364,0.129879725791224
"for_2018",0.463998140178114,0.225777923354078,0.348378378378378,0.219603056555357,0.18654199545995,0.338971725624445,0.145983224603914,0.537803264225849,0.662106662727138,0.311174731873091,0.319341126461211,0.295680509245226,0.220995377835107,0.00485825242718447,0.11013375071144,0.31312415375295,0.5268368579125,0.336672487210122,0.342471042471042,0.014375,0.0885002407318247,0.315788653892582,0.302513752078803,0.359119376832463,0.290648070469799,0.392800326330818,0.600677146311971,0.366916501131568,0.529473698412955,0.305695828981029,0.130249168753335
"for_2019",0.464426137650663,0.225777923354078,0.34954954954955,0.21988691199346,0.186520376175549,0.339201217192849,0.146202236719478,0.537803264225849,0.662106662727138,0.312693616858531,0.319341126461211,0.295680509245226,0.220839514135225,0.00492135922330097,0.110702902675014,0.314905534828135,0.527435984766387,0.336978831602488,0.342471042471042,0.014375,0.0887265286470871,0.315991142424722,0.302897531022131,0.359119376832463,0.290648070469799,0.392800326330818,0.599690447400242,0.36700129463271,0.529473698412955,0.306528952620695,0.130618611715447
"nat_1990",0.242762789255952,NA,0.206756756756757,NA,0.147838503945519,NA,0.0325083876980429,NA,0.516618445856109,0.2350811437896,0.158006599921696,0.241042187026372,0.134644233043104,0.00102038834951456,0.0115607000569152,0.233754539525737,NA,NA,NA,0.0109375,0.0120245546461242,0.311183337789812,0.0656901624664193,0.143777866449229,0.245092281879195,NA,NA,0.23638352752824,0.377973826022171,0.235212115942717,0.0141209309962645
"nat_1991",0.244171604334816,NA,0.208081081081081,NA,0.148625878283429,NA,0.0325083876980429,NA,0.516075228246417,0.236527180574299,0.158082107500419,0.243246711124583,0.134644233043104,0.00102456310679612,0.0115634604439385,0.236114066653645,NA,NA,NA,0.0109375,0.0119280211844006,0.311183337789812,0.0656901624664193,0.14038401485054,0.245071308724832,NA,NA,0.241805409785842,0.373945057244755,0.23650248883578,0.0141209309962645
"nat_1992",0.245580419413679,NA,0.209405405405405,0.200609948565395,0.149413252621338,NA,0.0325083876980429,0.444804587560653,0.515532010636726,0.237973217358998,0.158157615079143,0.245451235222795,0.134644233043104,0.00102873786407767,0.0115662208309619,0.238473593781553,0.444415890020745,0.235574855252275,NA,0.0109375,0.0118314877226769,0.311183337789812,0.0656901624664193,0.136990163251852,0.24505033557047,NA,0.561170495767836,0.247227292043444,0.369916288467338,0.237792861728843,0.0141209309962645
"nat_1993",0.246989234492543,NA,0.21072972972973,0.201128949848421,0.150200518862826,0.00455445670090022,0.0325083876980429,0.44546779885311,0.514988793027035,0.239419254143697,0.158233122657867,0.247655751742952,0.134644233043104,0.00103291262135922,0.0115689812179852,0.240833120909461,0.445349413258197,0.235877569463591,NA,0.0109375,0.0117349542609533,0.311183337789812,0.0656901624664193,0.133596311653164,0.245029362416107,0.236280236589843,0.562674727932285,0.252649174301047,0.365887519689922,0.239083234621906,0.0141209309962645
"nat_1994",0.248398049571406,NA,0.212054054054054,0.201647951131448,0.150987893200735,0.00475947762140231,0.0325083876980429,0.446131010145567,0.514445575417344,0.240865290928396,0.15830863023659,0.249860275841164,0.134644233043104,0.00103708737864078,0.0115717416050085,0.243192648037369,0.44628293649565,0.236180268357688,NA,0.0109375,0.0116384207992297,0.311183337789812,0.0656901624664193,0.130202460054475,0.245008389261745,0.235926167652458,0.564178960096735,0.258071056558649,0.361858750912505,0.240373607514969,0.0141209309962645
"nat_1995",0.24980686465027,NA,0.213378378378378,0.202166952414474,0.151775267538644,0.0049644985419044,0.0325083876980429,0.446794221438024,0.513902357807653,0.242311327713095,0.158384137815314,0.252064799939376,0.134644233043104,0.00104126213592233,0.0115745019920319,0.245552175165277,0.447216459733102,0.236482967251784,NA,0.0109375,0.011541887337506,0.311183337789812,0.0656901624664193,0.126808608455787,0.244987416107383,0.235572098715072,0.565683192261185,0.263492938816251,0.357829982135088,0.241663980408032,0.0141209309962645
"nat_1996",0.251215679729134,NA,0.214702702702703,0.202685953697501,0.152562533780132,0.00516951946240649,0.0325083876980429,0.447457432730481,0.513359140197961,0.243757364497794,0.158459645394038,0.254269316459533,0.134644233043104,0.00104543689320388,0.0115772623790552,0.247911702293185,0.448149982970555,0.236785681463101,NA,0.0109375,0.0114453538757824,0.311183337789812,0.0656901624664193,0.123414756857098,0.24496644295302,0.235218029777687,0.567187424425635,0.268914821073853,0.353801213357672,0.242954353301095,0.0141209309962645
"nat_1997",0.252624494807997,NA,0.216027027027027,0.203204954980528,0.153349908118041,0.00537454038290858,0.0325083876980429,0.448120644022938,0.51281592258827,0.245203401282493,0.158535152972761,0.256473840557745,0.134644233043104,0.00104961165048544,0.0115800227660785,0.250271229421093,0.449083506208007,0.237088395674417,NA,0.0109375,0.0113488204140587,0.311183337789812,0.0656901624664193,0.12002090525841,0.244945469798658,0.234863960840302,0.568691656590085,0.274336703331456,0.349772444580255,0.244244726194158,0.0141209309962645
"nat_1998",0.254033309886861,NA,0.217351351351351,0.203723956263554,0.154137282455951,0.00557956130341068,0.0325083876980429,0.448783855315395,0.512272704978579,0.246649438067192,0.158610660551485,0.258678364655956,0.134644233043104,0.00105378640776699,0.0115827689243028,0.252630756549,0.450017029445459,0.237391094568514,NA,0.0109375,0.0112522869523351,0.311183337789812,0.0656901624664193,0.116627053659721,0.244924496644295,0.234509891902917,0.570195888754535,0.279758585589058,0.345743675802838,0.245535099087221,0.0141209309962645
"nat_1999",0.255442124965724,NA,0.218675675675676,0.204242957546581,0.154924548697438,0.00578458222391277,0.0325083876980429,0.449447066607852,0.511729487368887,0.248095474851891,0.158686168130209,0.260882881176114,0.134644233043104,0.00105796116504854,0.0115855293113261,0.254990283676908,0.450950552682912,0.237693793462611,NA,0.0109375,0.0111557534906115,0.311183337789812,0.0656901624664193,0.113233202061033,0.244903523489933,0.234155822965531,0.571700120918984,0.28518046784666,0.341714907025422,0.246825471980284,0.0141209309962645
"nat_2000",0.256850940044588,0.0849656075990829,0.22,0.204761958829607,0.155711923035348,0.00598960314441486,0.0325083876980429,0.450110277900309,0.511186269759196,0.249541511636589,0.158761675708932,0.263087405274326,0.134644233043104,0.0010621359223301,0.0115882896983495,0.257349810804816,0.451884075920364,0.237996507673927,0.226640926640927,0.0109375,0.0110592200288878,0.311183337789812,0.0656901624664193,0.109839350462345,0.24488255033557,0.233801754028146,0.573204353083434,0.290602350104262,0.337686138248005,0.248115844873347,0.0141209309962645
"nat_2001",0.257202160254653,0.0857549950867999,0.224306306306306,0.205236110953414,0.155506647929954,0.00650310637758336,0.0325083876980429,0.452063078958977,0.505373109765106,0.250714367668512,0.158838581576151,0.265294111852076,0.134644233043104,0.00106631067961165,0.0115791548093341,0.259402454406113,0.452589404588661,0.239228670771682,0.226640926640927,0.0109375,0.010937168993741,0.311183337789812,0.0656901624664193,0.110023681060356,0.245457214765101,0.23442137466857,0.572948004836759,0.293065630960499,0.333422720654994,0.249319756970084,0.0141209309962645
"nat_2002",0.257553380464717,0.0865443825745169,0.228612612612613,0.20571026307722,0.155301372824559,0.00701660961075187,0.0325083876980429,0.454015880017644,0.499559946816369,0.251887223700434,0.158915487443369,0.267500826007881,0.134644233043104,0.0010704854368932,0.0115700056915196,0.261455098007409,0.453294733256959,0.240460833869436,0.226640926640927,0.0109375,0.0108151179585941,0.311183337789812,0.0656901624664193,0.110208011658368,0.246031879194631,0.235040995308994,0.572691656590085,0.295528911816735,0.329159303061984,0.250523669066822,0.0141209309962645
"nat_2003",0.257904600674781,0.0873337700622339,0.232918918918919,0.206184415201026,0.155096097719165,0.00753011284392037,0.0325083876980429,0.455968681076312,0.493746786822278,0.253060079732356,0.158992393310588,0.269707532585632,0.134644233043104,0.00107466019417476,0.0115608708025043,0.263507741608705,0.454000061925256,0.241692996967191,0.226640926640927,0.0109375,0.0106930669234473,0.311183337789812,0.0656901624664193,0.11039234225638,0.246606543624161,0.235660615949419,0.57243530834341,0.297992192672972,0.324895885468973,0.251727581163559,0.0141209309962645
"nat_2004",0.258255820884846,0.0881231575499509,0.237225225225225,0.206658567324833,0.154890822613771,0.00804361607708888,0.0325083876980429,0.45792148213498,0.487933623873541,0.254232935764278,0.159069299177806,0.271914246741437,0.134644233043104,0.00107883495145631,0.0115517216846898,0.265560385210002,0.454705390593554,0.242925160064945,0.226640926640927,0.0109375,0.0105710158883004,0.311183337789812,0.0656901624664193,0.110576672854392,0.247181208053691,0.236280236589843,0.572178960096735,0.300455473529208,0.320632467875962,0.252931493260296,0.0141209309962645
"nat_2005",0.258607041094911,0.0889125450376679,0.241531531531532,0.207132719448639,0.154685439411955,0.00855711931025739,0.0325083876980429,0.459874283193648,0.48212046387945,0.2554057917962,0.159146205045025,0.274120953319188,0.134644233043104,0.00108300970873786,0.0115425867956744,0.267613028811298,0.455410719261851,0.2441573231627,0.226640926640927,0.0109375,0.0104489648531536,0.311183337789812,0.0656901624664193,0.110761003452404,0.247755872483221,0.236899857230267,0.57192261185006,0.302918754385445,0.316369050282952,0.254135405357033,0.0141209309962645
"nat_2006",0.258958261304975,0.0897019325253849,0.245837837837838,0.207606871572446,0.154480164306561,0.00907062254342589,0.0325083876980429,0.461827084252316,0.476307300930714,0.256578647828122,0.159223110912243,0.276327659896938,0.134644233043104,0.00108718446601942,0.01153343767786,0.269665672412594,0.456116047930148,0.245389486260454,0.226640926640927,0.0109375,0.0103269138180067,0.311183337789812,0.0656901624664193,0.110945334050416,0.248330536912752,0.237519477870691,0.571666263603386,0.305382035241681,0.312105632689941,0.255339317453771,0.0141209309962645
"nat_2007",0.25930948151504,0.0904913200131019,0.250144144144144,0.208081023696252,0.154274889201167,0.0095841257765944,0.0325083876980429,0.463779885310984,0.470494140936623,0.257751503860044,0.159300016779462,0.278534374052743,0.134644233043104,0.00109135922330097,0.0115243027888446,0.271718316013891,0.456821376598446,0.246621649358209,0.226640926640927,0.0109375,0.0102048627828599,0.311183337789812,0.0656901624664193,0.111129664648427,0.248905201342282,0.238139098511116,0.571409915356711,0.307845316097918,0.30784221509693,0.256543229550508,0.0141209309962645
"nat_2008",0.259660701725104,0.0912807075008189,0.25445045045045,0.208555175820058,0.154069614095773,0.0100976290097629,0.0325083876980429,0.465732686369652,0.464680977987886,0.258924359891966,0.15937692264668,0.280741080630494,0.134644233043104,0.00109553398058252,0.0115151536710302,0.273770959615187,0.457526705266743,0.247853812455963,0.226640926640927,0.0109375,0.010082811747713,0.311183337789812,0.0656901624664193,0.111313995246439,0.249479865771812,0.23875871915154,0.571153567110036,0.310308596954154,0.303578797503919,0.257747141647245,0.0141209309962645
"nat_2009",0.260011921935169,0.0920700949885359,0.258756756756757,0.209029327943865,0.153864338990379,0.0106111322429314,0.0325083876980429,0.467685487428319,0.458867817993795,0.260097215923888,0.159453828513899,0.282947794786299,0.134644233043104,0.00109970873786408,0.0115060187820148,0.275823603216484,0.45823203393504,0.249085975553718,0.226640926640927,0.0109375,0.0099607607125662,0.311183337789812,0.0656901624664193,0.111498325844451,0.250054530201342,0.239378339791964,0.570897218863362,0.312771877810391,0.299315379910909,0.258951053743983,0.0141209309962645
"nat_2010",0.260363142145233,0.0928594824762529,0.263063063063063,0.209503480067671,0.153659063884985,0.0111246354760999,0.0325083876980429,0.469638288486987,0.453054655045058,0.26127007195581,0.159530734381118,0.28515450136405,0.134644233043104,0.00110388349514563,0.0114968696642003,0.27787624681778,0.458937362603338,0.250318138651472,0.226640926640927,0.0109375,0.00983870967741935,0.311183337789812,0.0656901624664193,0.111682656442463,0.250629194630872,0.239997960432388,0.570640870616687,0.315235158666627,0.295051962317898,0.26015496584072,0.0141209309962645
"nat_2011",0.260906543950214,0.0907369800196528,0.264666666666667,0.209548896937768,0.153530645335639,0.0118146316723723,0.0336827586206897,0.473055580061756,0.451324922440538,0.262107826264326,0.159558700151015,0.28515450136405,0.134975900247232,0.00110796116504854,0.0119541832669323,0.279621940682427,0.458641359878626,0.249330193303312,0.226640926640927,0.0109375,0.00979345209436688,0.311422170417464,0.0656901624664193,0.112246491212852,0.250373070469799,0.239924535998368,0.57289576783555,0.315167165742635,0.291880418649063,0.261269510895877,0.0141209309962645
"nat_2012",0.261449945755195,0.0886144775630527,0.26627027027027,0.209594313807864,0.153402334882715,0.0125046278686446,0.0348571295433364,0.476472871636524,0.449595189836017,0.262945580572842,0.159586665920913,0.28515450136405,0.135307556702139,0.00111203883495146,0.0124114968696642,0.281367634547074,0.458345357153915,0.248342247955151,0.226640926640927,0.0109375,0.0097481945113144,0.311661003045116,0.0656901624664193,0.112810325983241,0.250116946308725,0.239851111564348,0.575150665054413,0.315099172818643,0.288708874980228,0.262384055951034,0.0141209309962645
"nat_2013",0.261993347560176,0.0864919751064527,0.267873873873874,0.20963973067796,0.153273916333369,0.013194624064917,0.0360315237651445,0.479890163211292,0.447865457231497,0.263783334881358,0.15961463169081,0.28515450136405,0.135639223906267,0.00111611650485437,0.0128688104723961,0.283113328411721,0.458049354429204,0.247354302606991,0.226640926640927,0.0109375,0.00970293692826191,0.311899835672768,0.0656901624664193,0.11337416075363,0.249860822147651,0.239777687130328,0.577405562273277,0.315031179894651,0.285537331311392,0.263498601006191,0.0141209309962645
"nat_2014",0.262536749365157,0.0843694726498526,0.269477477477477,0.209685147548057,0.153145605880445,0.0138846202611893,0.0372058946877912,0.483307454786061,0.446135724626976,0.264621089189873,0.159642597460708,0.28515450136405,0.135970880361174,0.00112019417475728,0.0133261240751281,0.284859022276367,0.457753351704493,0.24636635725883,0.226640926640927,0.0109375,0.00965767934520944,0.31213866830042,0.0656901624664193,0.113937995524019,0.249604697986577,0.239704262696308,0.57966045949214,0.314963186970658,0.282365787642557,0.264613146061347,0.0141209309962645
"nat_2015",0.263080151170138,0.0822469701932525,0.271081081081081,0.209730564418153,0.153017187331099,0.0145746164574616,0.038380265610438,0.486724746360829,0.444405992022455,0.265458843498389,0.159670563230606,0.28515450136405,0.136302536816081,0.00112427184466019,0.01378343767786,0.286604716141014,0.457457348979781,0.24537841191067,0.226640926640927,0.0109375,0.00961242176215696,0.312377500928072,0.0656901624664193,0.114501830294409,0.249348573825503,0.239630838262288,0.581915356711004,0.314895194046666,0.279194243973722,0.265727691116504,0.0141209309962645
"nat_2016",0.263580872447216,0.0822469701932525,0.272432432432432,0.209971943728498,0.151703275321587,0.0151857487003931,0.0397471109040075,0.486773268636965,0.444405968385286,0.266340306727349,0.159670563230606,0.285154592300697,0.136416209824788,0.00112815533980583,0.0145617529880478,0.288350674845813,0.457161655881351,0.244168734491315,0.226640926640927,0.0109375,0.00951372171401059,0.312579989460212,0.0656901624664193,0.114501830294409,0.253103187919463,0.239881705078523,0.580759371221282,0.315682844634192,0.279440246764264,0.266839329926407,0.0141209309962645
"nat_2017",0.264080401530776,0.0822469701932525,0.274504504504505,0.211000113542175,0.151324181169603,0.015752504120705,0.0424160298229264,0.490220555800618,0.444405968385286,0.267221769956309,0.159670563230606,0.285154592300697,0.136505428356444,0.00113300970873786,0.0153390438247012,0.290096633550613,0.456865962782921,0.243798180314309,0.226640926640927,0.011875,0.0094174289841117,0.312782477992352,0.0656901624664193,0.114501830294409,0.253103187919463,0.240130532327147,0.579598548972189,0.315705772480655,0.276052977571415,0.267953390607354,0.0141209309962645
"nat_2018",0.264579930614337,0.0822469701932525,0.276576576576577,0.211460947168826,0.151248513674197,0.0163192595410169,0.0450838769804287,0.490220555800618,0.444405968385286,0.268121445235455,0.159670563230606,0.285154592300697,0.135984091153391,0.0011368932038835,0.0153386454183267,0.291842592255412,0.456570269684491,0.244003308519438,0.226640926640927,0.013125,0.00932113625421281,0.312984966524492,0.0656901624664193,0.114501830294409,0.253103187919463,0.240130532327147,0.578442563482467,0.315768033443031,0.272779248128047,0.269065029417257,0.0141209309962645
"nat_2019",0.265079459697898,0.0822469701932525,0.278648648648649,0.211921928400304,0.151172846178791,0.0168872828705465,0.0477516309412861,0.490220555800618,0.444405968385286,0.269002908464415,0.159670563230606,0.285154592300697,0.135940019348597,0.00114077669902913,0.0153386454183267,0.293588550960211,0.456274576586061,0.243850136323255,0.226640926640927,0.013125,0.00922484352431391,0.313187455056632,0.0656901624664193,0.114501830294409,0.253103187919463,0.240130532327147,0.577765417170496,0.31582989909771,0.269486595393098,0.270176668227159,0.0141209309962645
"pla_1990",0.207370140321177,NA,0.092972972972973,NA,0.0263106691168522,NA,0.104137931034483,NA,0.129720195006648,0.0278280126828717,0.158006599921696,0.00892391633828433,0.0853262388476835,0.000636893203883495,0.0541249288560045,0.0175042788237125,NA,NA,NA,NA,0.0711073663938373,0.00298540784565182,0.235576308046565,0.224774899810899,0.0221476510067114,NA,NA,0.0384474290175615,0.153070505591937,0.0441507091601702,0.099913796642174
"pla_1991",0.206706088532291,NA,0.0920810810810811,NA,0.0266587395957194,NA,0.104137931034483,NA,0.131948470970601,0.0279336425739455,0.158082107500419,0.00900553197938769,0.0853262388476835,0.000756601941747573,0.0565229083665339,0.0177252879309032,NA,NA,NA,NA,0.0715450168512277,0.00298540784565182,0.235576308046565,0.226889280199858,0.0221476510067114,NA,NA,0.0393292616640478,0.157288507285155,0.0438939908293431,0.100636262879192
"pla_1992",0.206042036743404,NA,0.0911891891891892,0.0102378708571299,0.0270068100745865,NA,0.104137931034483,0.0431746801940891,0.134176746934555,0.0280392724650192,0.158157615079143,0.00908714762049106,0.0853262388476835,0.00087631067961165,0.0589208878770632,0.0179462970380939,0.0489116636220082,0.0646429556106976,NA,NA,0.0719826673086182,0.00298540784565182,0.235576308046565,0.229003660588817,0.0221476510067114,NA,0.0177896009673519,0.040211094310534,0.161506508978373,0.043637272498516,0.10135872911621
"pla_1993",0.205377984954518,NA,0.0902972972972973,0.0101162671874468,0.0273548805534537,0.329131482185876,0.104137931034483,0.0432390824878694,0.136405022898508,0.0281449023560929,0.158233122657867,0.00916876326159442,0.0853262388476835,0.000996019417475728,0.0613188673875925,0.0181673061452847,0.0490308697402235,0.0654890788224122,NA,NA,0.0724203177660087,0.00298540784565182,0.235576308046565,0.231118040977776,0.0221476510067114,0.151677952274118,0.0184619105199516,0.0410929269570202,0.165724510671592,0.0433805541676889,0.102081195353229
"pla_1994",0.204713933165631,NA,0.0894054054054054,0.00999466351776367,0.0277029510323208,0.329026245720806,0.104137931034483,0.0433034847816498,0.138633298862461,0.0282505322471667,0.15830863023659,0.00925037890269779,0.0853262388476835,0.00111572815533981,0.0637168468981218,0.0183883152524754,0.0491500758584389,0.0663352020341268,NA,NA,0.0728579682233991,0.00298540784565182,0.235576308046565,0.233232421366735,0.0221476510067114,0.152010197838058,0.0191342200725514,0.0419747596035064,0.16994251236481,0.0431238358368618,0.102803661590247
