Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","68","France","5110","Area","6600","Country area","1982","1982","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1983","1983","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1984","1984","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1985","1985","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1986","1986","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1987","1987","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1988","1988","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1989","1989","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1990","1990","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1991","1991","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1992","1992","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1993","1993","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1994","1994","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1995","1995","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1996","1996","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1997","1997","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1998","1998","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1999","1999","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","2000","2000","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2001","2001","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2002","2002","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2003","2003","1000 ha","54938.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2004","2004","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2005","2005","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2006","2006","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2007","2007","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2008","2008","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2009","2009","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2010","2010","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2011","2011","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2012","2012","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2013","2013","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2014","2014","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2015","2015","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2016","2016","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2017","2017","1000 ha","54908.7","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","2018","2018","1000 ha","54908.7","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","2019","2019","1000 ha","54908.7","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1990","1990","1000 ha","14436","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1991","1991","1000 ha","14521.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1992","1992","1000 ha","14606.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1993","1993","1000 ha","14691.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1994","1994","1000 ha","14776.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1995","1995","1000 ha","14862","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1996","1996","1000 ha","14947.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1997","1997","1000 ha","15032.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1998","1998","1000 ha","15117.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","1999","1999","1000 ha","15202.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2000","2000","1000 ha","15288","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2001","2001","1000 ha","15401.1","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2002","2002","1000 ha","15514.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2003","2003","1000 ha","15627.3","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2004","2004","1000 ha","15740.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2005","2005","1000 ha","15853.5","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2006","2006","1000 ha","15966.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2007","2007","1000 ha","16079.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2008","2008","1000 ha","16192.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2009","2009","1000 ha","16305.9","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2010","2010","1000 ha","16419","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2011","2011","1000 ha","16502.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2012","2012","1000 ha","16585.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2013","2013","1000 ha","16669.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2014","2014","1000 ha","16752.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2015","2015","1000 ha","16836","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2016","2016","1000 ha","16919.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2017","2017","1000 ha","17002.8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2018","2018","1000 ha","17086.2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6646","Forest land","2019","2019","1000 ha","17169.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1990","1990","1000 ha","12908","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1991","1991","1000 ha","12987.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1992","1992","1000 ha","13066.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1993","1993","1000 ha","13146.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1994","1994","1000 ha","13225.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1995","1995","1000 ha","13305","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1996","1996","1000 ha","13384.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1997","1997","1000 ha","13463.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1998","1998","1000 ha","13543.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","1999","1999","1000 ha","13622.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2000","2000","1000 ha","13702","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2001","2001","1000 ha","13766.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2002","2002","1000 ha","13830.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2003","2003","1000 ha","13895.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2004","2004","1000 ha","13959.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2005","2005","1000 ha","14024","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2006","2006","1000 ha","14088.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2007","2007","1000 ha","14152.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2008","2008","1000 ha","14217.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2009","2009","1000 ha","14281.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","14346","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","14392","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","14438","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","14484","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","14530","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","14576","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","14624.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","14672.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","14722.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","14770.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1990","1990","1000 ha","1528","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1991","1991","1000 ha","1533.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1992","1992","1000 ha","1539.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1993","1993","1000 ha","1545.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1994","1994","1000 ha","1551.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1995","1995","1000 ha","1557","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1996","1996","1000 ha","1562.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1997","1997","1000 ha","1568.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1998","1998","1000 ha","1574.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","1999","1999","1000 ha","1580.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2000","2000","1000 ha","1586","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2001","2001","1000 ha","1634.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2002","2002","1000 ha","1683.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2003","2003","1000 ha","1732.1","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2004","2004","1000 ha","1780.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2005","2005","1000 ha","1829.5","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2006","2006","1000 ha","1878.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2007","2007","1000 ha","1926.9","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2008","2008","1000 ha","1975.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2009","2009","1000 ha","2024.3","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2010","2010","1000 ha","2073","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2011","2011","1000 ha","2110.4","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2012","2012","1000 ha","2147.8","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2013","2013","1000 ha","2185.2","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2014","2014","1000 ha","2222.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2015","2015","1000 ha","2260","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2016","2016","1000 ha","2295","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2017","2017","1000 ha","2330","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2364","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2019","2019","1000 ha","2399","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1961","1961","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1962","1962","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1963","1963","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1964","1964","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1965","1965","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1966","1966","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1967","1967","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1968","1968","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1969","1969","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1970","1970","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1971","1971","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1972","1972","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1973","1973","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1974","1974","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1975","1975","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1976","1976","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1977","1977","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1978","1978","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1979","1979","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1980","1980","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1981","1981","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1982","1982","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1983","1983","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1984","1984","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1985","1985","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1986","1986","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1987","1987","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1988","1988","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1989","1989","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1990","1990","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1991","1991","1000 ha","35697","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1992","1992","1000 ha","35697","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1993","1993","1000 ha","35699","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1994","1994","1000 ha","35700","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1995","1995","1000 ha","35702","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1996","1996","1000 ha","35703","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1997","1997","1000 ha","35703","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1998","1998","1000 ha","35703","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","1999","1999","1000 ha","35703","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2000","2000","1000 ha","35703","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2001","2001","1000 ha","35703","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2002","2002","1000 ha","35704","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2003","2003","1000 ha","35704","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2004","2004","1000 ha","35705","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2005","2005","1000 ha","35709","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2006","2006","1000 ha","35710","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2007","2007","1000 ha","35710","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2008","2008","1000 ha","35711","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2009","2009","1000 ha","35712","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2010","2010","1000 ha","35713","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2011","2011","1000 ha","35714","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2012","2012","1000 ha","35717","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2013","2013","1000 ha","35734","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2014","2014","1000 ha","35738","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2015","2015","1000 ha","35741","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2016","2016","1000 ha","35758","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2017","2017","1000 ha","35758","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2018","2018","1000 ha","35758","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6600","Country area","2019","2019","1000 ha","35758","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1990","1990","1000 ha","11300","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1991","1991","1000 ha","11305.4","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1992","1992","1000 ha","11310.8","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1993","1993","1000 ha","11316.2","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1994","1994","1000 ha","11321.6","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1995","1995","1000 ha","11327","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1996","1996","1000 ha","11332.4","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1997","1997","1000 ha","11337.8","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1998","1998","1000 ha","11343.2","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","1999","1999","1000 ha","11348.6","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2000","2000","1000 ha","11354","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2001","2001","1000 ha","11359.5","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2002","2002","1000 ha","11365","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2003","2003","1000 ha","11370.5","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2004","2004","1000 ha","11376","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2005","2005","1000 ha","11381.5","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2006","2006","1000 ha","11387","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2007","2007","1000 ha","11392.5","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2008","2008","1000 ha","11398","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2009","2009","1000 ha","11403.5","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2010","2010","1000 ha","11409","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2011","2011","1000 ha","11411","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2012","2012","1000 ha","11413","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2013","2013","1000 ha","11415","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2014","2014","1000 ha","11417","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2015","2015","1000 ha","11419","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2016","2016","1000 ha","11419","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2017","2017","1000 ha","11419","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2018","2018","1000 ha","11419","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6646","Forest land","2019","2019","1000 ha","11419","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6717","Naturally regenerating forest","1990","1990","1000 ha","5650","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6717","Naturally regenerating forest","1991","1991","1000 ha","5652.7","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6717","Naturally regenerating forest","1992","1992","1000 ha","5655.4","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6717","Naturally regenerating forest","1993","1993","1000 ha","5658.1","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6717","Naturally regenerating forest","1994","1994","1000 ha","5660.8","Fm","Manual Estimation"
"RL","Land Use","79","Germany","5110","Area","6717","Naturally regenerating forest","1995","1995","1000 ha","5663.5","Fm","Manual Estimation"
