Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","45.15","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","32.14","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","32.14","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","34.84","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","37.19","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","33.98","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","30.91","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","30.75","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","29.32","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","29.34","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","31.33","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","28.35","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","41.6","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","32.99","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","23.14","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","15.64","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","18.5","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","7.01","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","24.69","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","28.05","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","15.23","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","16.09","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","15.52","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","15.38","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","15.95","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","15.86","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","18.42","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2019","2019","kg/ha","18.48","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","2.65","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","4.61","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","3.84","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","3.84","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","3.89","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","3.92","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","3.37","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","4.27","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","4.49","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","4.49","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","4.64","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","5.28","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","6.11","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","6.32","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","7.12","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","8.42","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","9.31","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","10.86","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","11.26","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","9.15","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","10.37","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","10.83","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","12.15","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","12.62","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","15.98","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","15.69","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","13.44","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","15.14","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","17.37","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","19.33","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","17.11","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","14.46","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","14.03","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","14.03","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","13.83","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","19.24","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","16.73","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","15.46","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","15.25","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","15.05","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","14.8","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","8.42","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","11.94","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","21.88","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","13.01","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","17","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","14.67","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","16.49","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","5.61","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","12.38","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","9.35","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","12.51","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","12.82","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","12.68","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","12.74","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","13.48","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","14.19","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","15.46","Fc","Calculated data"
"EF","Fertilizers indicators","84","Greece","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2019","2019","kg/ha","16.11","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","16.89","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","24.08","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","23.89","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","30","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","31.86","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1966","1966","kg/ha","32.84","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1967","1967","kg/ha","42.05","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1968","1968","kg/ha","54.26","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1969","1969","kg/ha","62.08","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1970","1970","kg/ha","69.93","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1971","1971","kg/ha","70.54","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1972","1972","kg/ha","75.8","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1973","1973","kg/ha","88.7","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","100.18","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","97.51","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","95.49","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","107.35","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","105.81","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","106.49","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","100.65","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","105.87","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","122.01","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","118.17","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","118.34","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","105.49","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","112.19","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","116.06","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","122.24","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","108.34","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","67.82","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","50.02","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","29.77","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","45.3","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","48.88","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","49.05","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","63.25","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","56.63","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","55.9","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","63.62","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","66.63","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","69.94","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","63.31","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","60.17","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","60.99","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","54.1","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","60.28","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","66.81","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","66.3","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","56.93","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","59.51","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","66.28","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","68.34","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","76.24","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","72.56","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","75.23","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","89.79","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","94.35","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","94.35","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2019","2019","kg/ha","92.67","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1961","1961","kg/ha","13.98","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1962","1962","kg/ha","14.83","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1963","1963","kg/ha","17.77","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1964","1964","kg/ha","19.73","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1965","1965","kg/ha","22.07","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1966","1966","kg/ha","20.96","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1967","1967","kg/ha","28.09","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1968","1968","kg/ha","31.39","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1969","1969","kg/ha","32.48","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1970","1970","kg/ha","38.79","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1971","1971","kg/ha","44.99","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1972","1972","kg/ha","47.83","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1973","1973","kg/ha","58","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1974","1974","kg/ha","65.73","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","78.13","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","67.79","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","74.68","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","76.02","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","80.38","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","73.16","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","75.03","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","73.95","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","77.55","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","81.48","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","63.45","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","67.12","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","62.84","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","60.93","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","59.77","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","24.02","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","4.58","Fc","Calculated data"
"EF","Fertilizers indicators","97","Hungary","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","4.22","Fc","Calculated data"
